ID,age,job,marital,education,default,housing,loan,previous
31088,36,technician,married,professional.course,no,yes,no,1
31090,29,admin.,single,university.degree,no,no,no,1
31091,36,management,single,university.degree,no,yes,no,2
31093,46,admin.,married,high.school,,yes,no,1
31097,50,services,divorced,high.school,no,no,yes,1
31099,39,blue-collar,married,basic.9y,,no,yes,1
31100,27,services,married,high.school,no,yes,no,1
31103,45,housemaid,married,basic.6y,no,yes,no,1
31106,41,self-employed,married,,,no,no,1
31110,35,admin.,married,university.degree,no,yes,no,1
31112,54,technician,divorced,university.degree,no,yes,no,1
31119,46,services,divorced,basic.9y,no,yes,no,1
31121,30,blue-collar,divorced,high.school,,no,no,1
31125,34,admin.,single,university.degree,no,yes,no,1
31126,57,admin.,married,high.school,no,no,no,1
31133,39,blue-collar,married,basic.4y,no,no,no,1
31134,39,blue-collar,married,professional.course,no,yes,no,1
31135,31,blue-collar,single,high.school,no,no,no,1
31142,37,admin.,married,university.degree,no,no,no,1
31143,35,technician,married,professional.course,no,yes,no,1
31144,36,management,married,basic.9y,no,yes,no,1
31145,39,technician,single,professional.course,no,no,no,1
31146,39,blue-collar,divorced,basic.9y,,no,no,1
31147,31,blue-collar,single,high.school,no,no,no,1
31148,35,services,married,high.school,,no,no,1
31150,35,services,married,high.school,,yes,no,1
31151,27,student,single,university.degree,no,no,no,1
31153,43,blue-collar,married,basic.4y,,no,yes,2
31159,49,admin.,married,high.school,no,yes,no,1
31164,25,admin.,single,university.degree,no,yes,no,1
31168,31,blue-collar,married,basic.6y,,no,no,1
31170,35,technician,married,professional.course,no,yes,yes,1
31171,38,blue-collar,single,basic.6y,,no,yes,1
31172,39,services,single,high.school,no,yes,no,1
31176,48,blue-collar,married,basic.4y,no,no,no,1
31182,46,services,married,basic.9y,no,no,no,1
31185,35,technician,married,professional.course,no,no,no,1
31186,33,entrepreneur,married,university.degree,,no,no,1
31187,43,management,married,university.degree,no,yes,no,1
31192,46,services,divorced,basic.9y,no,no,no,1
31200,36,entrepreneur,married,university.degree,no,yes,no,1
31204,33,admin.,married,high.school,no,yes,no,1
31207,28,technician,single,professional.course,no,yes,no,1
31208,39,blue-collar,single,basic.6y,,no,no,1
31211,34,blue-collar,married,,no,yes,no,1
31214,53,admin.,married,university.degree,,yes,no,1
31222,38,blue-collar,married,basic.4y,no,no,no,1
31223,36,technician,single,professional.course,no,no,no,1
31224,39,admin.,single,university.degree,no,no,no,1
31225,30,admin.,single,university.degree,no,yes,no,1
31227,42,self-employed,married,university.degree,,,,1
31232,50,blue-collar,married,basic.4y,no,yes,no,1
31236,31,technician,single,,no,yes,no,1
31238,54,management,divorced,university.degree,no,yes,yes,1
31240,34,admin.,single,high.school,no,yes,no,1
31241,31,services,married,high.school,no,yes,no,1
31248,53,technician,divorced,university.degree,no,yes,no,1
31251,32,blue-collar,married,basic.9y,no,yes,no,1
31257,46,admin.,married,high.school,no,no,no,1
31261,33,technician,married,professional.course,no,yes,no,1
31262,42,blue-collar,married,basic.9y,no,no,no,1
31264,42,blue-collar,married,basic.6y,,no,yes,1
31265,33,entrepreneur,married,university.degree,,yes,no,1
31268,36,blue-collar,married,basic.9y,no,yes,no,1
31270,32,admin.,married,high.school,no,yes,no,1
31273,38,blue-collar,married,high.school,,yes,no,1
31274,36,management,married,basic.9y,no,no,no,1
31282,51,blue-collar,married,basic.9y,,yes,no,1
31288,36,technician,single,university.degree,no,yes,no,1
31292,37,services,single,high.school,no,yes,no,1
31297,41,blue-collar,married,basic.6y,no,yes,no,1
31302,49,admin.,single,basic.6y,,no,no,1
31306,34,blue-collar,married,basic.9y,no,no,no,1
31307,33,technician,single,professional.course,no,yes,no,2
31309,41,admin.,married,high.school,no,no,no,1
31315,34,admin.,,university.degree,no,no,no,1
31319,31,services,married,high.school,no,yes,no,1
31320,26,blue-collar,married,basic.9y,no,no,no,2
31321,36,blue-collar,divorced,basic.6y,no,yes,no,1
31322,28,technician,single,professional.course,no,no,no,1
31323,51,entrepreneur,single,basic.9y,no,no,yes,1
31330,49,technician,married,university.degree,no,yes,no,1
31331,58,blue-collar,married,basic.4y,,yes,yes,2
31335,44,blue-collar,married,basic.6y,no,no,no,1
31340,54,management,divorced,university.degree,no,yes,no,1
31342,33,admin.,married,high.school,no,yes,no,1
31343,35,admin.,married,professional.course,no,yes,no,1
31345,36,admin.,single,basic.6y,no,yes,no,1
31347,35,blue-collar,divorced,basic.9y,no,yes,no,1
31349,38,blue-collar,,high.school,no,no,no,1
31350,39,blue-collar,married,basic.6y,no,no,no,1
31351,42,blue-collar,divorced,high.school,,yes,no,1
31352,34,admin.,divorced,university.degree,no,no,no,1
31353,33,entrepreneur,married,university.degree,,yes,no,1
31355,33,admin.,married,high.school,no,yes,no,1
31361,37,services,married,high.school,no,no,no,1
31366,36,admin.,single,basic.6y,no,yes,no,1
31368,53,admin.,married,university.degree,,yes,no,1
31370,27,services,single,high.school,,yes,no,1
31371,40,blue-collar,married,basic.6y,,yes,no,1
31372,38,blue-collar,married,high.school,,yes,no,1
31373,48,blue-collar,married,basic.4y,no,no,no,1
31378,29,admin.,single,university.degree,no,no,no,2
31380,33,blue-collar,single,basic.9y,no,yes,no,1
31385,40,blue-collar,married,basic.9y,,yes,yes,1
31389,41,blue-collar,married,basic.9y,no,no,no,1
31391,33,services,married,high.school,no,yes,yes,1
31392,30,admin.,single,university.degree,no,no,no,1
31393,51,admin.,divorced,high.school,no,yes,yes,1
31399,53,blue-collar,married,professional.course,,yes,no,1
31401,37,blue-collar,single,professional.course,no,no,no,2
31403,39,unemployed,married,basic.9y,no,yes,no,1
31409,33,technician,married,professional.course,,no,no,1
31410,40,housemaid,divorced,high.school,no,yes,no,1
31411,37,housemaid,married,basic.6y,,no,no,1
31413,42,blue-collar,married,basic.4y,no,no,no,1
31415,35,services,single,high.school,no,no,no,1
31416,34,housemaid,married,high.school,,yes,yes,1
31418,30,admin.,divorced,high.school,no,yes,no,1
31422,33,admin.,single,university.degree,no,yes,no,1
31423,34,blue-collar,married,basic.9y,no,yes,no,1
31427,33,services,married,high.school,no,yes,no,1
31429,34,admin.,married,high.school,no,no,no,1
31435,32,technician,divorced,basic.9y,no,yes,yes,1
31436,46,services,married,high.school,,no,no,1
31437,40,blue-collar,married,,no,yes,no,1
31438,30,admin.,divorced,high.school,no,yes,no,1
31439,47,blue-collar,married,basic.9y,no,yes,yes,2
31447,35,services,married,basic.9y,no,yes,no,1
31448,36,management,single,university.degree,no,yes,yes,1
31449,54,management,divorced,university.degree,no,yes,yes,1
31450,54,technician,divorced,university.degree,no,yes,no,1
31451,40,services,married,high.school,no,no,no,1
31452,39,blue-collar,single,basic.9y,,yes,no,1
31460,58,retired,married,basic.4y,no,yes,no,1
31461,31,blue-collar,single,high.school,no,yes,no,2
31462,35,blue-collar,married,basic.9y,no,yes,no,1
31464,33,entrepreneur,married,basic.9y,no,no,no,1
31466,41,admin.,single,university.degree,no,no,yes,1
31467,36,blue-collar,single,high.school,no,no,yes,1
31470,31,blue-collar,married,basic.9y,,no,no,2
31471,37,self-employed,divorced,university.degree,no,no,no,1
31476,38,self-employed,married,basic.9y,no,no,no,1
31479,41,blue-collar,married,basic.4y,,no,yes,2
31480,49,services,single,high.school,no,no,yes,1
31482,34,services,married,high.school,no,no,no,2
31484,33,blue-collar,married,basic.9y,,no,no,1
31487,44,admin.,married,basic.9y,,no,no,1
31489,32,services,married,high.school,no,yes,no,1
31490,37,admin.,married,university.degree,no,no,no,1
31491,48,blue-collar,married,basic.6y,,no,yes,1
31493,52,blue-collar,married,basic.4y,no,no,no,1
31503,45,entrepreneur,married,university.degree,no,yes,no,1
31505,34,services,married,high.school,no,no,yes,1
31506,39,technician,divorced,professional.course,no,no,yes,1
31508,33,admin.,single,high.school,no,yes,no,1
31511,34,blue-collar,married,basic.9y,no,yes,no,1
31516,59,admin.,married,high.school,no,no,no,1
31519,34,housemaid,married,high.school,,no,no,1
31522,39,technician,married,professional.course,no,no,no,1
31526,38,management,married,,no,no,no,1
31540,33,technician,married,university.degree,no,yes,no,1
31541,35,admin.,single,high.school,no,yes,yes,1
31544,50,blue-collar,married,professional.course,no,yes,no,1
31547,50,blue-collar,married,professional.course,,yes,no,1
31549,50,blue-collar,married,professional.course,,yes,no,1
31555,36,blue-collar,married,basic.9y,no,yes,no,2
31557,36,blue-collar,married,basic.9y,no,yes,no,1
31562,30,entrepreneur,divorced,basic.6y,no,no,yes,1
31564,32,admin.,married,university.degree,no,yes,no,1
31568,36,technician,married,professional.course,no,yes,no,1
31569,36,admin.,single,high.school,no,yes,no,1
31576,39,services,married,high.school,no,yes,no,1
31581,30,admin.,single,professional.course,no,yes,yes,1
31584,54,technician,single,university.degree,no,yes,yes,1
31587,57,retired,divorced,high.school,no,yes,yes,1
31588,54,technician,single,university.degree,no,yes,no,1
31590,30,blue-collar,single,basic.9y,no,yes,no,1
31593,32,admin.,married,high.school,no,yes,no,1
31594,32,admin.,married,high.school,no,no,no,1
31595,45,admin.,single,high.school,no,yes,no,1
31605,29,admin.,married,high.school,no,no,no,1
31611,43,blue-collar,married,basic.6y,no,yes,no,1
31614,34,services,married,university.degree,no,no,no,1
31619,35,services,single,high.school,no,no,no,1
31620,35,services,single,high.school,no,no,yes,1
31622,31,admin.,married,university.degree,no,yes,yes,1
31623,50,services,divorced,basic.9y,no,yes,no,1
31626,30,blue-collar,married,basic.9y,no,,,1
31630,60,admin.,single,university.degree,no,yes,yes,1
31638,37,student,single,university.degree,,no,no,1
31639,30,blue-collar,married,basic.4y,no,no,no,1
31640,52,entrepreneur,married,high.school,no,yes,no,1
31641,52,entrepreneur,married,high.school,no,yes,no,1
31642,33,services,married,high.school,no,no,no,1
31643,34,admin.,single,,no,yes,no,1
31646,33,services,married,high.school,no,yes,no,2
31649,32,admin.,single,professional.course,no,no,no,1
31650,30,blue-collar,single,basic.6y,no,no,no,1
31651,32,services,married,high.school,,no,no,1
31655,51,services,divorced,high.school,no,no,no,2
31657,38,technician,single,professional.course,no,yes,no,1
31659,35,blue-collar,married,basic.9y,,no,no,1
31663,35,blue-collar,married,basic.9y,,no,no,1
31665,28,technician,single,high.school,no,yes,yes,1
31668,57,retired,married,basic.6y,no,no,yes,1
31669,57,retired,married,basic.6y,no,yes,no,2
31671,29,services,married,basic.9y,no,yes,no,1
31679,26,services,single,university.degree,no,yes,no,1
31680,38,blue-collar,divorced,high.school,no,yes,no,1
31682,38,blue-collar,divorced,high.school,no,no,no,1
31685,35,blue-collar,married,basic.6y,,yes,no,1
31689,33,admin.,married,high.school,no,no,yes,1
31691,43,blue-collar,married,basic.4y,,no,yes,1
31693,38,technician,married,university.degree,no,,,1
31698,36,technician,single,high.school,no,yes,no,1
31700,45,management,married,university.degree,no,no,no,1
31704,51,services,divorced,basic.6y,no,no,yes,1
31707,32,unemployed,single,university.degree,no,no,no,1
31713,49,admin.,divorced,high.school,no,yes,no,1
31718,39,services,single,professional.course,,yes,no,1
31722,35,blue-collar,married,basic.9y,,yes,no,1
31725,48,blue-collar,married,basic.4y,no,,,2
31729,35,blue-collar,married,,no,no,no,1
31733,24,student,single,university.degree,no,yes,no,1
31740,26,blue-collar,single,basic.4y,no,no,yes,1
31741,44,technician,divorced,professional.course,no,no,no,1
31743,43,services,married,high.school,no,no,no,2
31746,36,blue-collar,married,basic.9y,no,yes,no,1
31749,35,blue-collar,married,basic.9y,no,no,no,1
31750,37,services,married,basic.9y,no,no,yes,1
31753,31,management,married,university.degree,no,no,yes,2
31755,34,blue-collar,married,basic.9y,,yes,no,1
31756,32,admin.,married,university.degree,no,yes,no,1
31758,34,blue-collar,married,basic.9y,,no,no,1
31760,49,blue-collar,married,basic.9y,no,yes,no,1
31761,33,admin.,single,university.degree,no,yes,no,1
31762,38,management,married,,no,no,no,1
31764,32,admin.,married,high.school,no,no,yes,1
31769,32,blue-collar,married,professional.course,,yes,no,1
31770,37,admin.,married,high.school,no,yes,no,1
31779,33,blue-collar,single,basic.9y,no,yes,yes,1
31780,37,blue-collar,married,basic.4y,no,yes,no,1
31797,45,technician,divorced,high.school,no,yes,no,1
31798,35,services,single,high.school,no,yes,no,1
31803,42,admin.,divorced,high.school,no,yes,no,1
31810,28,technician,single,basic.9y,no,yes,no,1
31811,50,admin.,married,basic.9y,no,,,1
31812,27,blue-collar,married,basic.9y,no,no,no,1
31814,40,services,married,high.school,,no,no,1
31818,39,blue-collar,married,high.school,,no,no,1
31822,42,services,married,professional.course,no,yes,no,1
31824,37,blue-collar,single,university.degree,,no,no,1
31826,45,admin.,married,high.school,no,yes,no,1
31827,27,student,single,high.school,no,yes,no,1
31828,39,management,married,professional.course,no,yes,no,1
31830,44,self-employed,divorced,professional.course,no,yes,no,2
31833,36,blue-collar,married,,no,yes,no,1
31837,51,management,divorced,university.degree,no,yes,no,1
31840,27,services,single,high.school,no,yes,yes,1
31844,59,retired,divorced,high.school,,no,no,1
31846,37,services,married,high.school,no,yes,no,1
31849,48,blue-collar,married,basic.4y,no,no,yes,1
31853,51,services,divorced,high.school,,yes,no,1
31856,39,blue-collar,married,basic.6y,no,yes,yes,1
31857,33,services,married,basic.9y,no,no,no,1
31861,58,technician,divorced,university.degree,no,no,no,1
31866,37,blue-collar,married,basic.6y,no,no,no,1
31867,27,technician,married,professional.course,no,no,no,1
31868,40,technician,single,university.degree,no,no,no,1
31869,32,admin.,married,university.degree,no,yes,no,1
31870,32,admin.,married,university.degree,no,no,no,1
31871,31,services,divorced,high.school,,no,no,1
31872,46,blue-collar,married,basic.4y,no,yes,no,1
31873,36,blue-collar,married,basic.9y,no,no,no,1
31874,39,technician,married,professional.course,no,yes,no,1
31875,55,technician,married,university.degree,no,yes,yes,1
31876,28,services,married,basic.9y,,yes,yes,1
31879,27,admin.,married,high.school,no,no,yes,1
31888,37,unemployed,married,basic.6y,no,yes,no,1
31890,38,admin.,single,university.degree,no,no,yes,1
31892,26,admin.,single,basic.9y,,yes,no,1
31893,35,blue-collar,married,basic.4y,,yes,no,1
31894,35,management,married,university.degree,no,no,no,1
31895,27,blue-collar,single,high.school,no,no,yes,1
31900,31,services,single,high.school,no,no,yes,1
31901,46,blue-collar,single,basic.6y,,no,yes,1
31902,46,management,married,university.degree,no,yes,no,1
31903,35,management,married,university.degree,no,no,no,1
31905,34,blue-collar,married,basic.9y,no,yes,yes,1
31909,31,services,married,high.school,no,,,1
31912,33,admin.,single,university.degree,no,no,yes,1
31917,59,blue-collar,married,basic.4y,no,no,no,1
31920,59,blue-collar,married,basic.9y,no,no,no,1
